18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.charAt(0));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b).trim();	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()  >  1)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,  a.length());	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()  ==  b)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()  >=  b.length())  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()  <  b.length())  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (b.length()  >  0)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.length()  >  0?  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b)  :   "   ";	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(2));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (b.length()  ==  0)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a,  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.length());	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(longest_common_subsequence(a.substring(1),  b),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  c  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  c.charAt(0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	String  snd  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  snd.substring(1);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.length()  >  0?  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b)  :  b;	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	++a.charAt(0);  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (b!=  null)  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  b.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.toUpperCase());	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.length()  >=  b.length()?  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.charAt(1));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	b  =  b.charAt(0);  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(  longest_common_subsequence(a.substring(1),  b));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a!=  null)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1).trim(),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1).toLowerCase(),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	if  (a.length()  >  0)  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  return   "   ";	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()  >  1)  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.equals(b))  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	snd  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  snd;	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  firstChar  =  b.charAt(0);  return  a.charAt(0)  +  longest_common_subsequence(firstChar,  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,  0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.contains(b))  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.length()  >  b.length()?  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(3),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.trim());	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(b.substring(1),  a.substring(1));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1,  b));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	float  longest_common_subsequence(a.substring(1),  b);  return  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()  >  0)  {  return  longest_common_subsequence(a.substring(1),  b);  }  return  a.charAt(0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	if  (a.length()  >  1)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }  return   "   ";	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	(a.charAt(0)  ==  b.charAt(0))  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1).trim());	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	snd  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  snd.substring(1);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,  a.charAt(0));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a  ==  b)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  (longest_common_subsequence(a.substring(1),  b));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	b  =  b.substring(1);  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  char  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  char.charAt(1);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	=  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(0,  b.length()  -  1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(0,  b),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  char  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()>0)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b)  +   "   ";	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(0),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  char  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  char;	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  char1  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  char1;	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.length()  >  0?  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(b.substring(1),  a.charAt(0));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	String  b  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  b.charAt(0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,  b.length());	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,  a.length()  >  0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,   "   ");	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	:  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,  a.length()  >=  b.length());	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	String  snd  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  snd;	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  b  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  b.charAt(0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b).substring(1);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	String  snd  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  snd.substring(0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.replace('',  '/'));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(b,  a.substring(1));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  c  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  c;	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(3));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	CharSequence  longest_common_subsequence(a.substring(1),  b);  return  longest_common_subsequence(a,  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  char  =  longest_common_subsequence(a.substring(1),  b);  return  char.charAt(0)  +  char.charAt(0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()  >  0)  return  a.length()  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.length()  >=  b.length()?  longest_common_subsequence(a.substring(1),  b)  :   "   ";	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  char  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  char.substring(1);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  c  =  longest_common_subsequence(a.substring(1),  b);  return  c  >=  b?  b  :  c;	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.length()  >  0)  return  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	char  c  =  longest_common_subsequence(a.substring(1),  b);  return  a.charAt(0)  +  c  +  c;	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1),  b.substring(1));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(longest_common_subsequence(a,  b));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b,  Long.MAX_VALUE);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b).replace(   "   ",   "   ");	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	if  (a.charAt(0)  ==  b.charAt(0))  return  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	float  longest_common_subsequence(a.substring(1),  b);  return  longest_common_subsequence(a,  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(0,  b.length()));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	)  {  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);  }	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(long.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(0,  0));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	=   "   ";  return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1)).trim();	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(0));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	failcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(0,  b.length()));	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(b.substring(1),  a);	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
18	LONGEST_COMMON_SUBSEQUENCE	successcompile	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b)  +   "n   ";	return  a.charAt(0)  +  longest_common_subsequence(a.substring(1),  b.substring(1));
