different	Closure_19		case  Token.THIS:  break;	firmCheck();
different	Closure_19		case  Token.THIS:  break;	;
different	Closure_19		case  Token.THIS:  break;	safe:
compiled_but_duplicate	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType;
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType!=  null?  topType  :  null;
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType  ==  null?  null  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType.isSubtype(type)?  null  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==JavaTypes.EMPTY_STRING;
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==null?  null  :  topType;
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType!=  null?  topType  :  null;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==0?  null  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  super.containsToArrayVisitor(topType);
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType  ==  null?  false  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType.isSubtype(type)?  arrayType  :  null;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==JavaTypes.EMPTY_LIST;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==JavaTypes.ARRAY_TYPE;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType  ==  null?   " "  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  super.closureReverseAbstractInterpreter();
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  (topType  ==  null)?  null  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==JavaTypes.EMPTY_ARRAY;
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==null?  null  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==null  ||  topType==null;
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType.isAllType()?  null  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	Return  topType  ==  null?  null  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==JavaTypes.ALL_TYPE;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType!=  null  &&  topType.isAllType();
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType!=null?  topType:  null;
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==null?null:topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType.isAllType()?  type  :  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==ArrayType.EMPTY_STRING;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType  ==  null  ||  topType.isAllType());
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  convertToArrayVisitor(topType);
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType.isSubtype(type);
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  (JSType)  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType!=  null;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  (TopType)  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	Return  topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==null;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType  ==  null;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==0;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType==1;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  TOP_TYPE;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  this.topType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  type;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType:
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  bottomType;
compiledPatch	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  null;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  topType);
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  leadingType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  arrayType;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  result;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  true;
different	Closure_111	return  topType;	return  topType.isAllType()?  getNativeType(ARRAY_TYPE)  :  topType;	return  types;
different			case  '0':  sb.append(   "0   ");  break;	null,
different			case  '0':  sb.append(   "0   ");  break;	||  (s.charAt(i  -  1)  ==  '-')
different			case  '0':  sb.append(   "0   ");  break;	sb.append( "n   ");
different			case  '0':  sb.append(   "0   ");  break;	sb.append( "n   ");
different			case  '0':  sb.append(   "0   ");  break;	||  s.charAt(i  -  1)  ==  '-'
different			case  '0':  sb.append(   "0   ");  break;	||   " ".equals(s.charAt(i  -  1));
different			case  '0':  sb.append(   "0   ");  break;	||  (s.charAt(i  -  1)  ==  '-');
different			case  '0':  sb.append(   "0   ");  break;	||   " ".equals(s.charAt(i  -  1));
different			case  '0':  sb.append(   "0   ");  break;	char  c  =  s.charAt(i  -  1));
different			case  '0':  sb.append(   "0   ");  break;	||  (s.charAt(i  -  1)  ==  '-'
different			case  '0':  sb.append(   "0   ");  break;	||  (s.charAt(i  -  1)  ==  '')
different			case  '0':  sb.append(   "0   ");  break;	sb.append( "r   ");
different			case  '0':  sb.append(   "0   ");  break;	parseQuotes(s,  doublequoteEscape);
different			case  '0':  sb.append(   "0   ");  break;	||  (s.charAt(i  -  2)  ==  '-')
different			case  '0':  sb.append(   "0   ");  break;	||  s.charAt(i  -  2)  ==  '-'
different			case  '0':  sb.append(   "0   ");  break;	char  c  =  s.charAt(i  -  1);
different			case  '0':  sb.append(   "0   ");  break;	parseURIEncoder(s,  doublequoteEscape);
different			case  '0':  sb.append(   "0   ");  break;	node  =  s.charAt(i  -  1);
different			case  '0':  sb.append(   "0   ");  break;	(s.charAt(i  -  1)  ==  '-');
different			case  '0':  sb.append(   "0   ");  break;	sb.append( "t   ");
different			case  '0':  sb.append(   "0   ");  break;	sb.append( "r   ");
different			case  '0':  sb.append(   "0   ");  break;	sb.append( "t   ");
different			case  '0':  sb.append(   "0   ");  break;	>':  sb.append(doublequoteEscape);
different			case  '0':  sb.append(   "0   ");  break;	char  c  =  s.charAt(i  -  2);
different			case  '0':  sb.append(   "0   ");  break;	parseQuote(s,  doublequoteEscape);
different			case  '0':  sb.append(   "0   ");  break;	nativeResponse.add( "n ");
different			case  '0':  sb.append(   "0   ");  break;	node  =  s.charAt(i  -  1);
different			case  '0':  sb.append(   "0   ");  break;	char  c  =  s.charAt(i);
different			case  '0':  sb.append(   "0   ");  break;	sb.append(''');
different			case  '0':  sb.append(   "0   ");  break;	parse(s,  doublequoteEscape));
different			case  '0':  sb.append(   "0   ");  break;	nativeResponse  =  false;
different			case  '0':  sb.append(   "0   ");  break;	parse(s,  doublequoteEscape);
different			case  '0':  sb.append(   "0   ");  break;	node  =  s.charAt(i);
different			case  '0':  sb.append(   "0   ");  break;	||  (c  ==  '')
different			case  '0':  sb.append(   "0   ");  break;	b.append( "n   ");
different			case  '0':  sb.append(   "0   ");  break;	nativeResponse= " ";
different			case  '0':  sb.append(   "0   ");  break;	.append( "n   ");
different			case  '0':  sb.append(   "0   ");  break;	NativeArray.add(s);
different			case  '0':  sb.append(   "0   ");  break;	&nbsp;
different			case  '0':  sb.append(   "0   ");  break;	node  =  s;
different			case  '0':  sb.append(   "0   ");  break;	null);
different			case  '0':  sb.append(   "0   ");  break;	/*  break;
different			case  '0':  sb.append(   "0   ");  break;	--;
different			case  '0':  sb.append(   "0   ");  break;	trim();
different			case  '0':  sb.append(   "0   ");  break;	nl);
different			case  '0':  sb.append(   "0   ");  break;	;
different			case  '0':  sb.append(   "0   ");  break;	status);
different			case  '0':  sb.append(   "0   ");  break;	||
different			case  '0':  sb.append(   "0   ");  break;	/*
different			case  '0':  sb.append(   "0   ");  break;	,
compiled_but_duplicate	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size  +  1);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer[size]);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size));
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  length);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size  +  2);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  bufferCount,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(size,  strLen,  buffer,  size);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  width);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen  +  1,  buffer,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer+1,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer[size],  size);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size+size);
compiled_but_duplicate	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size+1);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer_size,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  length,  buffer,  size);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(1,  strLen,  buffer,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  0,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  parent,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  width,  buffer,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size  +  length);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size  +  width);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen+1,  buffer,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  bufferStr,  size);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  this.size);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size-size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(int,  strLen,  buffer,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buf,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  bufferList,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  bufferInfo,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer(),  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  1,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer  +  1,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(offset,  strLen,  buffer,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  index);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer  +  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  size)+1;
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  parent,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  0,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer,  height);
compiled_but_duplicate	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(  0,  strLen,  buffer,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(size,  strLen,  buffer);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(0,  strLen,  buffer;
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(length,  buffer,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(buffer,  0,  size);
different	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	str.getChars(buffer,  size);
compiledPatch	Lang_59	str.getChars(0,  strLen,  buffer,  size);	str.getChars(0,  width,  buffer,  size);	;
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp.getFirstChild()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp.getType()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp.getFirstChild()))  {
compiled_but_duplicate	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  otherOp.getType()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  otherOp.getFirstChild()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp.getType()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  thenOp.getFirstChild()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs)  ||  mayHaveSideEffects(cond)
compiled_but_duplicate	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp.getNextChild()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  mayHaveSideEffects))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs)  ||  canHaveSideEffects(cond)
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs)  ||  willHaveSideEffects(cond)
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  thenOp.getType()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	||  mayEffectMutableState(lhs))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp.getPrevChild()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp.getLastChild()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  isAssignment))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  mayEffectMutableState))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp.isAssign()))  {
compiledPatch	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs.getFirstChild()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  thenOp))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  mayHaveSideEffects(cond))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  mayHaveSideEffects()))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs)  ||  toEffects(cond))  {
different	Closure_132	!mayEffectMutableState(lhs))  {	!mayEffectMutableState(lhs)  &&  (!mayHaveSideEffects(cond)  ||  (thenOp.isAssign()  &&  thenOp.getFirstChild().isName())))  {	!mayEffectMutableState(lhs,  elseOp))  {
